order_item_id,order_id,item_id,quantity,unit_price
56868,18928,74,3,93
56869,18928,75,2,64
56870,18928,76,2,90
56871,18929,30,2,267
56872,18929,26,2,183
56873,18929,25,2,94
56874,18929,28,1,89
56875,18929,29,2,121
56876,18930,11,2,136
56877,18930,15,1,59
56878,18930,18,1,60
56879,18931,37,2,32
56880,18931,36,2,204
56881,18931,34,2,121
56882,18931,32,3,35
56883,18932,11,1,136
56884,18933,93,1,139
56885,18933,94,2,177
56886,18933,95,3,262
56887,18934,110,2,56
56888,18935,127,2,68
56889,18935,126,3,37
56890,18935,123,2,47
56891,18935,125,2,55
56892,18935,124,3,51
56893,18936,19,3,56
56894,18936,23,3,130
56895,18936,20,2,51
56896,18936,21,3,132
56897,18936,22,3,152
56898,18937,57,1,56
56899,18937,59,1,81
56900,18938,125,1,55
56901,18938,127,3,68
56902,18938,126,3,37
56903,18938,124,3,51
56904,18939,86,1,278
56905,18939,85,3,95
56906,18939,89,2,96
56907,18940,88,1,158
56908,18940,87,2,133
56909,18940,84,2,35
56910,18941,75,1,64
56911,18942,58,2,133
56912,18943,79,2,35
56913,18943,82,3,83
56914,18943,81,3,245
56915,18944,70,2,98
56916,18944,67,3,54
56917,18944,69,2,93
56918,18944,71,1,70
56919,18944,68,2,70
56920,18945,30,2,267
56921,18946,3,2,78
56922,18946,1,1,125
56923,18946,7,2,35
56924,18947,110,2,56
56925,18948,116,2,92
56926,18948,112,3,66
56927,18948,114,3,56
56928,18949,18,1,60
56929,18950,75,3,64
56930,18950,73,2,67
56931,18951,94,3,177
56932,18951,92,3,37
56933,18952,3,2,78
56934,18952,7,3,35
56935,18953,88,3,158
56936,18953,86,2,278
56937,18953,89,1,96
56938,18954,112,3,66
56939,18955,84,2,35
56940,18955,88,2,158
56941,18955,87,1,133
56942,18955,85,1,95
56943,18956,117,2,89
56944,18956,112,2,66
56945,18956,116,3,92
56946,18956,114,3,56
56947,18956,115,3,91
56948,18957,73,1,67
56949,18958,122,3,58
56950,18959,84,1,35
56951,18960,38,1,94
56952,18960,39,1,114
56953,18960,43,2,259
56954,18960,42,3,98
56955,18961,25,2,94
56956,18961,27,3,231
56957,18962,108,3,101
56958,18962,110,3,56
56959,18963,74,2,93
56960,18963,73,3,67
56961,18963,75,2,64
56962,18963,72,3,56
56963,18964,127,2,68
56964,18964,125,1,55
56965,18964,124,1,51
56966,18964,126,2,37
56967,18964,123,3,47
56968,18965,113,3,103
56969,18965,117,3,89
56970,18965,114,3,56
56971,18966,125,1,55
56972,18966,126,3,37
56973,18966,127,2,68
56974,18966,123,1,47
56975,18966,124,2,51
56976,18967,28,2,89
56977,18967,29,1,121
56978,18967,30,1,267
56979,18967,25,1,94
56980,18967,27,3,231
56981,18968,123,2,47
56982,18968,127,2,68
56983,18969,97,1,55
56984,18969,98,1,93
56985,18969,96,1,60
56986,18970,117,1,89
56987,18970,113,3,103
56988,18971,58,1,133
56989,18972,125,1,55
56990,18973,76,3,90
56991,18973,74,2,93
56992,18973,73,3,67
56993,18973,75,3,64
56994,18973,72,3,56
56995,18974,124,1,51
56996,18974,125,1,55
56997,18975,46,2,204
56998,18975,52,2,32
56999,18975,49,1,98
57000,18975,51,2,63
57001,18976,41,2,164
57002,18976,40,3,275
57003,18976,44,2,33
57004,18977,113,1,103
57005,18977,117,3,89
57006,18978,11,1,136
57007,18979,47,2,174
57008,18979,48,1,161
57009,18979,49,2,98
57010,18979,51,2,63
57011,18980,104,2,89
57012,18980,105,3,88
57013,18980,101,1,58
57014,18981,50,3,96
57015,18981,51,1,63
57016,18981,48,2,161
57017,18981,52,1,32
57018,18981,49,1,98
57019,18982,72,1,56
57020,18982,73,3,67
57021,18982,74,2,93
57022,18982,75,3,64
57023,18982,76,1,90
57024,18983,107,2,90
57025,18984,23,1,130
57026,18984,24,1,99
57027,18984,21,3,132
57028,18984,22,2,152
57029,18985,54,1,90
57030,18985,58,3,133
57031,18986,84,2,35
57032,18987,94,3,177
57033,18987,92,2,37
57034,18988,11,3,136
57035,18988,10,2,149
57036,18988,18,3,60
57037,18988,16,2,96
57038,18988,14,1,77
57039,18989,115,3,91
57040,18989,117,1,89
57041,18989,113,1,103
57042,18989,112,3,66
57043,18990,45,1,235
57044,18990,41,2,164
57045,18990,44,2,33
57046,18990,40,1,275
57047,18990,42,2,98
57048,18991,127,2,68
57049,18991,123,2,47
57050,18991,125,3,55
57051,18991,124,1,51
57052,18991,126,2,37
57053,18992,18,1,60
57054,18992,16,2,96
57055,18992,17,2,109
57056,18992,12,1,153
57057,18992,14,2,77
57058,18993,85,3,95
57059,18993,89,1,96
57060,18993,87,3,133
57061,18993,84,1,35
57062,18993,88,2,158
57063,18994,114,2,56
57064,18994,115,3,91
57065,18994,113,2,103
57066,18994,116,2,92
57067,18994,117,2,89
57068,18995,32,2,35
57069,18995,35,1,76
57070,18995,34,1,121
57071,18995,37,3,32
57072,18996,110,2,56
57073,18996,109,3,84
57074,18997,7,1,35
57075,18997,5,3,145
57076,18997,8,3,56
57077,18998,13,1,37
57078,18998,16,1,96
57079,18998,15,3,59
57080,18998,18,1,60
57081,18999,40,1,275
57082,19000,126,1,37
57083,19001,111,3,95
57084,19001,108,3,101
57085,19001,110,3,56
57086,19001,109,1,84
57087,19002,42,3,98
57088,19002,39,3,114
57089,19003,16,1,96
57090,19003,15,3,59
57091,19003,10,2,149
57092,19004,13,3,37
57093,19004,14,2,77
57094,19004,15,2,59
57095,19004,16,1,96
57096,19004,12,2,153
57097,19005,125,2,55
57098,19005,123,3,47
57099,19006,125,1,55
57100,19006,123,3,47
57101,19007,115,2,91
57102,19007,116,2,92
57103,19007,112,2,66
57104,19008,74,2,93
57105,19008,76,2,90
57106,19008,72,1,56
57107,19008,75,3,64
57108,19008,73,2,67
57109,19009,118,3,49
57110,19009,120,3,35
57111,19009,121,2,56
57112,19009,119,3,65
57113,19010,89,2,96
57114,19010,84,1,35
57115,19011,49,2,98
57116,19011,52,1,32
57117,19011,48,2,161
57118,19012,122,2,58
57119,19012,118,3,49
57120,19012,120,1,35
57121,19012,121,1,56
57122,19012,119,3,65
57123,19013,127,3,68
57124,19013,126,2,37
57125,19013,123,2,47
57126,19013,125,1,55
57127,19014,67,1,54
57128,19015,7,3,35
57129,19015,2,1,130
57130,19015,8,3,56
57131,19015,4,3,57
57132,19015,6,3,95
57133,19016,67,1,54
57134,19016,69,1,93
57135,19016,70,3,98
57136,19016,68,1,70
57137,19016,71,3,70
57138,19017,12,1,153
57139,19017,13,3,37
57140,19018,65,3,68
57141,19018,63,2,149
57142,19018,64,1,163
57143,19019,77,2,136
57144,19019,81,2,245
57145,19019,83,3,160
57146,19020,84,2,35
57147,19020,85,2,95
57148,19021,97,1,55
57149,19021,98,3,93
57150,19021,99,3,95
57151,19022,127,2,68
57152,19022,126,1,37
57153,19022,123,3,47
57154,19022,124,1,51
57155,19023,123,1,47
57156,19023,124,3,51
57157,19023,126,3,37
57158,19024,29,1,121
57159,19025,46,3,204
57160,19025,49,1,98
57161,19026,123,1,47
57162,19026,125,2,55
57163,19026,126,3,37
57164,19026,124,1,51
57165,19026,127,2,68
57166,19027,101,3,58
57167,19027,105,1,88
57168,19027,102,3,57
57169,19027,104,2,89
57170,19028,125,1,55
57171,19028,126,2,37
57172,19028,124,3,51
57173,19028,123,2,47
57174,19029,117,2,89
57175,19029,114,1,56
57176,19030,87,3,133
57177,19030,89,2,96
57178,19031,127,1,68
57179,19031,123,1,47
57180,19032,108,1,101
57181,19032,111,3,95
57182,19032,109,2,84
57183,19032,107,1,90
57184,19032,110,2,56
57185,19033,5,2,145
57186,19033,7,1,35
57187,19034,22,2,152
57188,19034,20,1,51
57189,19034,23,1,130
57190,19034,21,3,132
57191,19035,58,1,133
57192,19035,56,2,140
57193,19035,53,2,34
57194,19035,55,1,127
57195,19035,54,3,90
57196,19036,61,2,34
57197,19036,64,3,163
57198,19036,63,3,149
57199,19037,36,2,204
57200,19037,35,2,76
57201,19037,37,2,32
57202,19037,32,1,35
57203,19038,114,3,56
57204,19038,115,1,91
57205,19038,116,1,92
57206,19038,112,3,66
57207,19038,113,2,103
57208,19039,109,2,84
57209,19039,111,3,95
57210,19039,110,1,56
57211,19039,108,2,101
57212,19039,107,3,90
57213,19040,13,1,37
57214,19040,10,1,149
57215,19041,30,2,267
57216,19041,28,3,89
57217,19042,110,1,56
57218,19042,108,2,101
57219,19042,109,1,84
57220,19043,12,2,153
57221,19043,11,1,136
57222,19044,102,3,57
57223,19044,106,3,100
57224,19044,104,3,89
57225,19044,101,3,58
57226,19044,103,1,102
57227,19045,78,1,97
57228,19045,77,3,136
57229,19045,82,3,83
57230,19046,76,3,90
57231,19047,106,1,100
57232,19047,103,1,102
57233,19047,101,2,58
57234,19047,104,3,89
57235,19048,48,2,161
57236,19048,52,2,32
57237,19048,51,2,63
57238,19048,50,2,96
57239,19049,38,3,94
57240,19049,44,2,33
57241,19049,40,1,275
57242,19050,95,1,262
57243,19050,94,3,177
57244,19050,90,1,99
57245,19050,92,2,37
57246,19051,84,1,35
57247,19052,43,2,259
57248,19053,9,2,136
57249,19054,114,2,56
57250,19054,116,3,92
57251,19054,112,2,66
57252,19055,80,1,82
57253,19055,83,3,160
57254,19055,77,1,136
57255,19055,81,1,245
57256,19055,78,3,97
57257,19056,90,3,99
57258,19057,83,2,160
57259,19058,102,3,57
57260,19058,106,2,100
57261,19059,122,1,58
57262,19059,121,2,56
57263,19059,119,1,65
57264,19060,108,3,101
57265,19060,107,2,90
57266,19060,110,1,56
57267,19060,109,1,84
57268,19061,123,3,47
57269,19061,127,2,68
57270,19061,126,3,37
57271,19061,124,3,51
57272,19061,125,3,55
57273,19062,73,3,67
57274,19062,76,1,90
57275,19063,73,2,67
57276,19064,106,3,100
57277,19064,101,3,58
57278,19064,104,1,89
57279,19064,103,1,102
57280,19064,102,1,57
57281,19065,54,3,90
57282,19065,60,2,126
57283,19065,58,2,133
57284,19066,99,3,95
57285,19066,100,2,83
57286,19066,96,1,60
57287,19066,97,1,55
57288,19067,126,2,37
57289,19067,124,2,51
57290,19067,123,3,47
57291,19067,127,3,68
57292,19068,64,2,163
57293,19069,7,1,35
57294,19069,2,2,130
57295,19069,9,3,136
57296,19070,25,1,94
57297,19070,29,3,121
57298,19070,26,3,183
57299,19070,27,1,231
57300,19070,28,2,89
57301,19071,108,3,101
57302,19072,126,3,37
57303,19072,124,3,51
57304,19072,125,3,55
57305,19072,123,1,47
57306,19073,41,3,164
57307,19073,40,3,275
57308,19073,42,1,98
57309,19073,44,2,33
57310,19073,43,1,259
57311,19074,81,2,245
57312,19074,77,2,136
57313,19074,83,2,160
57314,19074,82,3,83
57315,19075,99,1,95
57316,19075,98,1,93
57317,19075,100,2,83
57318,19075,96,1,60
57319,19075,97,1,55
57320,19076,65,3,68
57321,19076,64,2,163
57322,19076,62,1,87
57323,19077,41,2,164
57324,19077,39,2,114
57325,19077,45,3,235
57326,19078,7,3,35
57327,19079,87,2,133
57328,19079,88,1,158
57329,19080,99,1,95
57330,19080,100,3,83
57331,19081,6,1,95
57332,19081,1,2,125
57333,19081,4,2,57
57334,19081,8,3,56
57335,19082,115,1,91
57336,19082,116,2,92
57337,19082,113,3,103
57338,19082,117,3,89
57339,19082,114,3,56
57340,19083,117,1,89
57341,19083,116,2,92
57342,19084,10,3,149
57343,19085,71,3,70
57344,19085,70,3,98
57345,19085,67,2,54
57346,19085,69,2,93
57347,19086,97,3,55
57348,19086,96,1,60
57349,19086,100,2,83
57350,19087,79,3,35
57351,19087,77,1,136
57352,19088,71,1,70
57353,19088,67,2,54
57354,19089,51,2,63
57355,19090,46,1,204
57356,19091,23,2,130
57357,19092,89,2,96
57358,19092,86,3,278
57359,19092,87,2,133
57360,19093,60,2,126
57361,19093,59,1,81
57362,19093,56,3,140
57363,19093,58,2,133
57364,19093,53,2,34
57365,19094,96,2,60
57366,19094,100,3,83
57367,19095,86,1,278
57368,19095,87,2,133
57369,19096,67,2,54
57370,19097,97,1,55
57371,19097,96,3,60
57372,19097,99,3,95
57373,19097,100,2,83
57374,19098,96,2,60
57375,19098,97,2,55
57376,19098,98,2,93
57377,19098,100,3,83
57378,19098,99,3,95
57379,19099,114,3,56
57380,19099,117,1,89
57381,19100,127,3,68
57382,19100,123,3,47
57383,19100,124,1,51
57384,19100,125,2,55
57385,19100,126,2,37
57386,19101,45,1,235
57387,19102,17,2,109
57388,19102,13,2,37
57389,19103,113,2,103
57390,19103,112,2,66
57391,19103,114,3,56
57392,19103,115,1,91
57393,19104,6,2,95
57394,19104,1,2,125
57395,19104,4,2,57
57396,19104,7,2,35
57397,19104,9,1,136
57398,19105,97,2,55
57399,19106,27,1,231
57400,19106,29,3,121
57401,19106,28,3,89
57402,19106,26,3,183
57403,19107,98,3,93
57404,19107,96,1,60
57405,19107,100,3,83
57406,19108,33,3,243
57407,19108,36,2,204
57408,19108,34,3,121
57409,19108,37,1,32
57410,19109,50,2,96
57411,19109,51,3,63
57412,19109,47,2,174
57413,19109,46,1,204
57414,19109,48,2,161
57415,19110,111,3,95
57416,19111,80,3,82
57417,19111,82,1,83
57418,19111,83,3,160
57419,19111,78,2,97
57420,19112,62,3,87
57421,19112,64,1,163
57422,19112,66,1,201
57423,19113,1,3,125
57424,19113,5,3,145
57425,19113,9,1,136
57426,19114,16,2,96
57427,19114,12,1,153
57428,19114,17,3,109
57429,19114,10,2,149
57430,19115,89,2,96
57431,19116,55,3,127
57432,19117,127,3,68
57433,19118,24,1,99
57434,19118,21,2,132
57435,19118,22,3,152
57436,19118,23,1,130
57437,19119,72,1,56
57438,19119,76,2,90
57439,19119,75,2,64
57440,19119,73,2,67
57441,19120,122,2,58
57442,19120,118,1,49
57443,19120,119,2,65
57444,19120,120,2,35
57445,19121,63,2,149
57446,19122,121,1,56
57447,19123,1,2,125
57448,19123,3,2,78
57449,19123,9,2,136
57450,19123,7,2,35
57451,19123,5,2,145
57452,19124,126,1,37
57453,19124,127,2,68
57454,19124,124,1,51
57455,19124,123,1,47
57456,19125,7,2,35
57457,19125,1,3,125
57458,19125,5,3,145
57459,19125,8,2,56
57460,19125,9,3,136
57461,19126,98,2,93
57462,19126,96,3,60
57463,19126,99,2,95
57464,19126,97,1,55
57465,19126,100,1,83
57466,19127,103,2,102
57467,19128,119,2,65
57468,19128,121,2,56
57469,19128,122,1,58
57470,19128,120,2,35
57471,19128,118,1,49
57472,19129,64,1,163
57473,19129,63,1,149
57474,19130,97,2,55
57475,19130,99,2,95
57476,19131,102,1,57
57477,19132,87,1,133
57478,19132,86,1,278
57479,19132,84,1,35
57480,19132,89,2,96
57481,19132,85,2,95
57482,19133,66,2,201
57483,19133,65,2,68
57484,19133,62,2,87
57485,19133,61,2,34
57486,19134,99,3,95
57487,19135,119,3,65
57488,19135,118,2,49
57489,19135,121,2,56
57490,19135,122,2,58
57491,19136,82,1,83
57492,19137,69,3,93
57493,19137,67,3,54
57494,19137,70,2,98
57495,19138,95,3,262
57496,19139,86,3,278
57497,19139,84,1,35
57498,19140,16,2,96
57499,19140,11,2,136
57500,19141,50,3,96
57501,19141,46,3,204
57502,19142,115,2,91
57503,19142,116,2,92
57504,19142,114,2,56
57505,19142,113,3,103
57506,19143,124,3,51
57507,19143,123,1,47
57508,19144,52,1,32
57509,19144,48,3,161
57510,19144,50,3,96
57511,19144,47,2,174
57512,19145,78,2,97
57513,19145,83,3,160
57514,19145,77,1,136
57515,19145,79,1,35
57516,19146,29,2,121
57517,19146,25,1,94
57518,19146,27,1,231
57519,19146,26,3,183
57520,19146,30,1,267
57521,19147,101,1,58
57522,19147,104,3,89
57523,19147,106,1,100
57524,19148,21,3,132
57525,19149,87,3,133
57526,19149,86,2,278
57527,19149,84,3,35
57528,19149,88,2,158
57529,19150,107,1,90
57530,19150,110,1,56
57531,19151,88,1,158
57532,19151,87,1,133
57533,19151,86,1,278
57534,19151,84,1,35
57535,19151,85,3,95
57536,19152,33,1,243
57537,19152,37,2,32
57538,19152,34,1,121
57539,19152,31,3,95
57540,19153,34,2,121
57541,19153,36,3,204
57542,19153,31,3,95
57543,19153,32,3,35
57544,19153,37,3,32
57545,19154,110,3,56
57546,19154,109,3,84
57547,19154,107,3,90
57548,19154,111,3,95
57549,19154,108,3,101
57550,19155,120,1,35
57551,19155,118,1,49
57552,19155,121,1,56
57553,19155,122,1,58
57554,19156,108,2,101
57555,19156,111,2,95
57556,19156,110,2,56
57557,19157,63,3,149
57558,19157,65,1,68
57559,19158,72,1,56
57560,19159,124,1,51
57561,19159,127,3,68
57562,19159,125,2,55
57563,19159,126,3,37
57564,19160,9,2,136
57565,19160,6,3,95
57566,19160,8,2,56
57567,19161,111,1,95
57568,19161,110,3,56
57569,19161,109,1,84
57570,19162,125,3,55
57571,19162,127,3,68
57572,19162,124,3,51
57573,19162,123,1,47
57574,19162,126,3,37
57575,19163,127,2,68
57576,19163,123,1,47
57577,19163,126,2,37
57578,19164,14,3,77
57579,19164,17,2,109
57580,19164,15,1,59
57581,19164,18,3,60
57582,19165,83,3,160
57583,19166,2,3,130
57584,19166,8,3,56
57585,19166,1,2,125
57586,19167,87,1,133
57587,19167,88,1,158
57588,19167,89,1,96
57589,19167,84,3,35
57590,19168,85,1,95
57591,19168,88,3,158
57592,19168,86,1,278
57593,19169,69,3,93
57594,19169,68,3,70
57595,19170,119,2,65
57596,19170,120,1,35
57597,19170,122,3,58
57598,19171,116,2,92
57599,19172,36,2,204
57600,19172,34,2,121
57601,19172,37,2,32
57602,19172,32,3,35
57603,19172,33,3,243
57604,19173,127,3,68
57605,19173,123,1,47
57606,19173,126,1,37
57607,19173,125,3,55
57608,19173,124,3,51
57609,19174,34,1,121
57610,19174,35,1,76
57611,19174,31,2,95
57612,19175,44,2,33
57613,19175,40,1,275
57614,19175,38,2,94
57615,19175,45,3,235
57616,19176,69,2,93
57617,19176,68,3,70
57618,19176,67,3,54
57619,19176,70,2,98
57620,19177,107,1,90
57621,19178,32,3,35
57622,19178,31,1,95
57623,19178,34,1,121
57624,19179,40,2,275
57625,19179,42,2,98
57626,19179,43,3,259
57627,19179,38,3,94
57628,19179,39,3,114
57629,19180,26,2,183
57630,19181,119,3,65
57631,19181,122,2,58
57632,19181,120,1,35
57633,19181,121,1,56
57634,19181,118,3,49
57635,19182,114,3,56
57636,19182,115,2,91
57637,19183,113,1,103
57638,19183,117,1,89
57639,19183,116,2,92
57640,19183,114,2,56
57641,19183,115,3,91
57642,19184,85,2,95
57643,19185,47,1,174
57644,19185,48,2,161
57645,19185,51,3,63
57646,19186,79,3,35
57647,19186,83,2,160
57648,19186,80,2,82
57649,19186,77,3,136
57650,19186,82,2,83
57651,19187,89,1,96
57652,19187,88,2,158
57653,19188,16,1,96
57654,19188,11,2,136
57655,19188,17,1,109
57656,19188,12,2,153
57657,19189,46,2,204
57658,19190,40,2,275
57659,19190,45,1,235
57660,19190,42,3,98
57661,19191,27,1,231
57662,19191,25,2,94
57663,19191,30,2,267
57664,19192,65,1,68
57665,19192,62,2,87
57666,19192,66,2,201
57667,19192,63,2,149
57668,19192,61,1,34
57669,19193,118,1,49
57670,19193,119,2,65
57671,19193,122,3,58
57672,19194,31,2,95
57673,19194,32,2,35
57674,19194,33,1,243
57675,19195,90,2,99
57676,19196,10,1,149
57677,19196,15,1,59
57678,19196,14,2,77
57679,19197,51,2,63
57680,19197,49,1,98
57681,19197,50,3,96
57682,19198,123,3,47
57683,19198,127,1,68
57684,19198,125,2,55
57685,19198,124,1,51
57686,19198,126,3,37
57687,19199,70,3,98
57688,19199,67,2,54
57689,19200,101,2,58
57690,19200,102,2,57
57691,19200,103,3,102
57692,19200,104,2,89
57693,19201,46,1,204
57694,19201,48,3,161
57695,19201,52,3,32
57696,19201,50,2,96
57697,19202,87,1,133
57698,19202,88,1,158
57699,19202,89,1,96
57700,19202,86,2,278
57701,19202,84,2,35
57702,19203,21,1,132
57703,19203,20,2,51
57704,19203,19,2,56
57705,19203,23,1,130
57706,19204,120,2,35
57707,19205,109,3,84
57708,19206,87,1,133
57709,19206,86,3,278
57710,19207,63,2,149
57711,19207,61,3,34
57712,19207,66,2,201
57713,19208,100,1,83
57714,19208,99,3,95
57715,19209,84,1,35
57716,19209,88,3,158
57717,19209,87,3,133
57718,19210,35,2,76
57719,19210,36,2,204
57720,19210,31,2,95
57721,19210,32,3,35
57722,19210,37,2,32
57723,19211,96,1,60
57724,19212,33,1,243
57725,19213,119,2,65
57726,19214,11,3,136
57727,19215,98,2,93
57728,19215,97,2,55
57729,19215,100,3,83
57730,19215,99,2,95
57731,19215,96,1,60
57732,19216,99,1,95
57733,19216,96,2,60
57734,19216,100,2,83
57735,19216,97,2,55
57736,19217,111,1,95
57737,19218,53,3,34
57738,19219,124,2,51
57739,19219,123,3,47
57740,19219,126,1,37
57741,19219,127,2,68
57742,19219,125,1,55
57743,19220,13,3,37
57744,19220,17,1,109
57745,19220,10,2,149
57746,19220,11,2,136
57747,19221,70,2,98
57748,19221,71,2,70
57749,19221,68,3,70
57750,19222,82,1,83
57751,19223,3,2,78
57752,19223,5,1,145
57753,19223,9,1,136
57754,19223,4,3,57
57755,19224,46,3,204
57756,19224,52,3,32
57757,19224,50,2,96
57758,19224,48,3,161
57759,19225,11,3,136
57760,19225,12,3,153
57761,19225,18,1,60
57762,19225,15,3,59
57763,19226,115,2,91
57764,19226,112,1,66
57765,19227,95,2,262
57766,19227,92,1,37
57767,19228,124,1,51
57768,19229,94,1,177
57769,19230,87,1,133
57770,19230,88,1,158
57771,19231,100,3,83
57772,19231,97,1,55
57773,19232,95,3,262
57774,19232,94,3,177
57775,19232,91,1,88
57776,19232,93,2,139
57777,19232,92,1,37
57778,19233,19,3,56
57779,19233,20,1,51
57780,19233,23,2,130
57781,19233,22,2,152
57782,19233,21,1,132
57783,19234,29,1,121
57784,19234,27,2,231
57785,19234,25,3,94
57786,19235,64,2,163
57787,19235,63,3,149
57788,19235,66,1,201
57789,19235,61,3,34
57790,19236,36,3,204
57791,19236,35,1,76
57792,19236,34,2,121
57793,19236,32,2,35
57794,19237,85,3,95
57795,19238,45,3,235
57796,19238,39,3,114
57797,19238,42,3,98
57798,19238,38,1,94
57799,19239,84,1,35
57800,19240,113,3,103
57801,19240,117,1,89
57802,19240,115,3,91
57803,19240,114,2,56
57804,19240,116,1,92
57805,19241,66,1,201
57806,19241,64,3,163
57807,19241,62,1,87
57808,19241,63,3,149
57809,19242,82,3,83
57810,19243,99,2,95
57811,19243,100,1,83
57812,19243,96,2,60
57813,19243,98,1,93
57814,19244,59,3,81
57815,19244,53,2,34
57816,19244,54,3,90
57817,19244,55,3,127
57818,19245,32,2,35
57819,19245,33,3,243
57820,19246,19,1,56
57821,19246,24,2,99
57822,19246,21,3,132
57823,19247,126,3,37
57824,19247,125,3,55
57825,19247,123,1,47
57826,19247,127,3,68
57827,19248,40,1,275
57828,19249,19,1,56
57829,19249,22,3,152
57830,19249,23,3,130
57831,19249,24,1,99
57832,19249,21,1,132
57833,19250,10,3,149
57834,19250,13,1,37
57835,19251,127,2,68
57836,19251,124,2,51
57837,19252,57,1,56
57838,19252,59,1,81
57839,19253,45,2,235
57840,19253,44,1,33
57841,19253,38,2,94
57842,19254,74,3,93
57843,19254,76,2,90
57844,19255,20,2,51
57845,19255,22,2,152
57846,19255,23,2,130
57847,19255,21,1,132
57848,19255,24,1,99
57849,19256,5,1,145
57850,19257,12,2,153
57851,19258,87,1,133
57852,19258,84,2,35
57853,19259,27,1,231
57854,19259,25,3,94
57855,19259,26,1,183
57856,19260,24,1,99
57857,19260,21,3,132
57858,19260,20,3,51
57859,19260,23,2,130
57860,19261,76,1,90
57861,19261,75,2,64
57862,19261,73,2,67
57863,19261,74,2,93
57864,19262,67,2,54
57865,19262,69,2,93
57866,19262,70,2,98
57867,19263,43,1,259
57868,19264,127,2,68
57869,19264,125,2,55
57870,19264,124,1,51
57871,19264,126,1,37
57872,19265,99,3,95
57873,19265,98,3,93
57874,19265,97,2,55
57875,19266,35,2,76
57876,19266,37,1,32
57877,19266,36,3,204
57878,19266,31,3,95
57879,19266,33,1,243
57880,19267,70,2,98
57881,19267,71,2,70
57882,19267,69,1,93
57883,19268,109,2,84
57884,19268,108,1,101
57885,19269,75,3,64
57886,19269,73,2,67
57887,19269,72,2,56
57888,19270,79,2,35
57889,19271,39,1,114
57890,19271,43,3,259
57891,19272,26,2,183
57892,19272,28,3,89
57893,19272,29,3,121
57894,19272,30,2,267
57895,19273,43,1,259
57896,19273,45,2,235
57897,19274,100,2,83
57898,19274,97,3,55
57899,19274,99,1,95
57900,19275,111,3,95
57901,19275,110,1,56
57902,19275,108,2,101
57903,19276,119,3,65
57904,19276,122,3,58
57905,19277,127,2,68
57906,19277,123,3,47
57907,19277,125,2,55
57908,19277,126,2,37
57909,19277,124,1,51
57910,19278,105,2,88
57911,19278,102,2,57
57912,19278,101,3,58
57913,19278,104,2,89
57914,19279,99,2,95
57915,19279,100,2,83
57916,19280,31,2,95
57917,19281,15,1,59
57918,19281,12,3,153
57919,19281,10,1,149
57920,19281,13,1,37
57921,19282,98,1,93
57922,19282,96,1,60
57923,19282,99,2,95
57924,19282,100,3,83
57925,19282,97,1,55
57926,19283,11,1,136
57927,19283,15,2,59
57928,19283,13,2,37
57929,19283,10,2,149
57930,19283,16,3,96
57931,19284,114,1,56
57932,19284,116,1,92
57933,19284,112,1,66
57934,19284,115,1,91
57935,19285,86,2,278
57936,19286,110,3,56
57937,19286,107,1,90
57938,19286,109,3,84
57939,19286,108,1,101
57940,19286,111,3,95
57941,19287,14,2,77
57942,19287,16,2,96
57943,19287,18,2,60
57944,19287,13,2,37
57945,19287,17,2,109
57946,19288,120,3,35
57947,19288,121,2,56
57948,19288,118,2,49
57949,19289,102,3,57
57950,19290,91,2,88
57951,19290,94,2,177
57952,19291,65,3,68
57953,19291,61,1,34
57954,19291,62,3,87
57955,19292,100,3,83
57956,19292,99,1,95
57957,19292,98,2,93
57958,19292,97,3,55
57959,19292,96,3,60
57960,19293,106,2,100
57961,19293,104,2,89
57962,19293,101,1,58
57963,19293,102,1,57
57964,19294,2,3,130
57965,19295,52,2,32
57966,19295,49,2,98
57967,19295,47,2,174
57968,19295,48,3,161
57969,19295,46,1,204
57970,19296,125,2,55
57971,19296,124,1,51
57972,19296,126,2,37
57973,19296,127,3,68
57974,19297,5,1,145
57975,19298,14,2,77
57976,19298,17,3,109
57977,19298,15,1,59
57978,19298,10,1,149
57979,19298,13,2,37
57980,19299,96,1,60
57981,19299,97,3,55
57982,19300,86,2,278
57983,19300,87,3,133
57984,19301,54,3,90
57985,19301,53,1,34
57986,19301,57,1,56
57987,19301,56,3,140
57988,19302,19,2,56
57989,19303,61,3,34
57990,19303,66,3,201
57991,19304,13,3,37
57992,19305,117,3,89
57993,19305,113,1,103
57994,19306,9,3,136
57995,19306,2,1,130
57996,19306,1,2,125
57997,19307,114,2,56
57998,19307,112,3,66
57999,19308,111,3,95
58000,19309,82,1,83
58001,19310,107,2,90
58002,19310,109,2,84
58003,19310,110,3,56
58004,19310,111,3,95
58005,19310,108,2,101
58006,19311,76,1,90
58007,19311,75,2,64
58008,19311,74,2,93
58009,19311,72,1,56
58010,19311,73,3,67
58011,19312,40,3,275
58012,19312,41,1,164
58013,19312,39,3,114
58014,19312,45,3,235
58015,19312,44,3,33
58016,19313,49,2,98
58017,19313,52,3,32
58018,19313,47,3,174
58019,19313,51,1,63
58020,19314,64,3,163
58021,19314,66,1,201
58022,19314,61,1,34
58023,19315,123,3,47
58024,19316,112,1,66
58025,19316,115,2,91
58026,19316,116,3,92
58027,19317,3,3,78
58028,19318,109,2,84
58029,19318,108,2,101
58030,19318,107,3,90
58031,19318,111,3,95
