review_id,order_id,customer_id,restaurant_id,driver_id,rating,review_text,review_date
12130,20275,1806,7,261,3,Cold food,2024-12-29 08:53:29
12131,20277,2738,5,179,5,Highly recommended,2025-03-13 04:20:50
12132,20278,827,4,362,3,Food quality could be better,2026-07-10 06:14:14
12133,20279,1881,15,295,4,Excellent service,2025-01-31 13:39:31
12134,20280,11,12,359,5,Amazing restaurant,2024-09-14 01:27:20
12135,20282,1413,17,114,5,Very fast delivery,2025-10-24 15:42:56
12136,20283,1083,12,146,3,Driver was rude,2025-09-04 09:12:40
12137,20284,1351,14,122,4,Excellent service,2024-07-23 06:04:49
12138,20285,2279,4,323,5,Highly recommended,2024-08-18 23:50:16
12139,20286,152,4,243,3,Average experience,2026-04-28 15:01:24
12140,20288,714,18,238,4,Amazing restaurant,2024-08-11 00:13:15
12141,20290,1816,17,11,4,Very fast delivery,2025-09-07 18:06:31
12142,20292,2323,2,288,1,Average experience,2026-05-04 16:58:22
12143,20293,2376,1,158,4,Food was delicious,2025-11-26 05:01:13
12144,20296,2821,14,122,5,Perfect experience,2025-07-11 07:40:59
12145,20297,1720,3,103,3,Poor packaging,2026-02-23 00:07:41
12146,20298,100,4,23,5,Highly recommended,2025-01-06 11:54:07
12147,20299,2986,11,28,4,Perfect experience,2026-01-26 11:29:38
12148,20300,675,14,382,3,Average experience,2025-12-29 20:34:07
12149,20301,2206,17,22,4,Excellent service,2024-08-26 22:51:54
12150,20302,1844,18,251,3,Poor packaging,2025-02-21 21:17:27
12151,20304,344,19,153,5,Food was delicious,2026-05-03 12:33:12
12152,20306,349,3,323,5,Food was delicious,2026-02-12 10:03:53
12153,20307,378,3,7,4,Excellent service,2026-02-06 00:03:27
12154,20309,1937,13,121,5,Amazing restaurant,2026-01-25 14:08:45
12155,20311,1150,10,36,5,Excellent service,2026-03-18 06:39:10
12156,20312,396,5,374,5,Excellent service,2025-08-28 22:49:36
12157,20316,2840,20,2,2,Driver was rude,2026-07-01 22:48:20
12158,20317,273,16,353,5,Amazing restaurant,2025-05-02 16:34:35
12159,20318,1753,3,42,5,Amazing restaurant,2026-04-13 08:32:46
12160,20319,1453,5,80,2,Late delivery,2026-03-29 17:32:06
12161,20320,2188,4,36,4,Fresh food,2025-02-07 05:57:51
12162,20322,1443,18,367,5,Fresh food,2025-07-14 19:52:42
12163,20323,1171,15,248,5,Very fast delivery,2026-02-01 21:42:22
12164,20325,2642,16,12,2,Not worth the price,2025-08-21 03:40:51
12165,20326,2270,9,120,3,Food quality could be better,2025-01-23 16:02:13
12166,20327,1306,18,243,4,Amazing restaurant,2025-05-01 09:02:51
12167,20328,2899,17,77,5,Driver was polite,2025-10-16 09:42:35
12168,20329,2806,17,206,5,Fresh food,2024-08-20 16:14:31
12169,20331,653,17,245,5,Very fast delivery,2025-08-30 23:19:01
12170,20332,1511,15,299,3,Food quality could be better,2026-02-10 11:39:07
12171,20334,1937,17,351,4,Fresh food,2025-04-02 12:07:22
12172,20337,1965,20,2,4,Fresh food,2026-05-28 18:14:13
12173,20339,602,12,315,4,Highly recommended,2025-05-11 17:31:15
12174,20340,1129,20,309,4,Fresh food,2025-07-29 06:38:40
12175,20341,866,1,325,4,Fresh food,2026-07-07 10:13:52
12176,20342,94,7,158,3,Not worth the price,2026-07-11 17:23:44
12177,20343,2923,9,387,5,Fresh food,2024-12-09 07:17:32
12178,20344,667,19,226,5,Fresh food,2025-10-23 07:30:42
12179,20346,2885,12,146,1,Poor packaging,2025-01-08 10:15:03
12180,20349,553,12,359,5,Food was delicious,2025-01-05 04:51:42
12181,20350,2240,17,114,4,Fresh food,2025-06-11 19:24:29
12182,20351,1610,18,272,3,Food quality could be better,2025-01-03 21:04:48
12183,20353,725,18,365,4,Perfect experience,2025-02-24 14:26:59
12184,20356,1753,10,400,3,Food quality could be better,2025-06-10 07:49:42
12185,20357,2589,8,25,5,Driver was polite,2024-08-08 11:28:16
12186,20360,1417,18,272,4,Excellent service,2025-08-18 20:50:19
12187,20365,2444,6,328,5,Highly recommended,2025-04-15 07:54:57
12188,20369,638,13,35,4,Highly recommended,2025-10-21 06:13:59
12189,20370,826,17,345,3,Food quality could be better,2026-02-23 06:27:32
12190,20376,2891,2,173,5,Driver was polite,2025-09-07 21:52:13
12191,20378,1788,18,339,5,Highly recommended,2025-11-22 08:25:07
12192,20379,1185,6,232,5,Excellent service,2024-09-10 21:45:57
12193,20380,220,2,53,3,Poor packaging,2025-07-09 03:42:31
12194,20381,2329,18,365,5,Driver was polite,2026-07-05 09:08:18
12195,20382,1285,20,351,5,Excellent service,2026-05-08 02:12:18
12196,20384,366,19,334,4,Food was delicious,2024-09-03 17:42:09
12197,20385,1778,17,206,3,Not worth the price,2024-08-31 15:45:28
12198,20386,2359,2,228,3,Not worth the price,2024-09-09 14:40:01
12199,20387,1365,10,257,5,Amazing restaurant,2026-04-28 10:19:54
12200,20388,2060,13,313,4,Very fast delivery,2026-06-25 09:29:40
12201,20390,1800,20,115,5,Very fast delivery,2024-08-31 09:13:55
12202,20391,2312,9,392,5,Fresh food,2024-11-27 15:01:04
12203,20392,864,2,61,5,Highly recommended,2026-02-12 08:39:52
12204,20393,2226,2,92,4,Very fast delivery,2026-06-27 14:30:43
12205,20395,737,1,201,5,Food was delicious,2024-10-07 15:33:08
12206,20397,1666,6,383,5,Highly recommended,2025-04-19 11:03:15
12207,20398,884,10,65,5,Highly recommended,2025-01-28 17:50:03
12208,20402,1071,3,349,5,Very fast delivery,2025-07-10 01:11:40
12209,20403,2831,6,48,3,Average experience,2024-10-10 04:57:37
12210,20404,2543,14,122,4,Highly recommended,2025-11-27 06:58:28
12211,20405,1463,19,246,3,Poor packaging,2024-09-07 20:52:00
12212,20407,2774,16,120,4,Highly recommended,2024-11-06 17:14:43
12213,20408,1850,11,360,3,Late delivery,2025-01-31 12:21:23
12214,20409,869,12,18,5,Very fast delivery,2025-11-12 18:14:14
12215,20411,1828,15,244,3,Driver was rude,2025-09-23 15:42:57
12216,20413,2533,14,394,3,Driver was rude,2025-03-22 09:30:02
12217,20414,563,18,266,5,Perfect experience,2026-04-05 22:36:14
12218,20415,852,17,174,5,Very fast delivery,2026-02-02 15:43:31
12219,20416,1914,12,231,4,Highly recommended,2026-01-04 11:20:49
12220,20417,1173,19,46,4,Perfect experience,2024-10-01 10:39:03
12221,20420,1426,20,102,3,Poor packaging,2025-05-25 20:30:32
12222,20421,856,2,224,5,Highly recommended,2025-02-04 21:21:21
12223,20422,1896,3,80,5,Very fast delivery,2026-06-19 20:20:37
12224,20423,1159,2,175,5,Highly recommended,2025-10-28 17:56:27
12225,20424,1288,2,128,5,Excellent service,2025-08-06 03:30:49
12226,20427,2863,2,224,5,Food was delicious,2025-01-29 08:38:13
12227,20429,1656,2,288,4,Perfect experience,2026-03-11 10:48:22
12228,20430,2103,17,218,5,Fresh food,2026-06-13 02:11:00
12229,20431,519,10,290,3,Wrong order,2026-05-22 14:02:54
12230,20432,1432,15,248,4,Excellent service,2025-05-28 10:59:38
12231,20433,2360,15,229,4,Food was delicious,2024-09-04 07:12:59
12232,20435,332,12,337,5,Excellent service,2025-04-01 12:43:06
12233,20436,1209,18,36,4,Amazing restaurant,2025-07-04 02:00:33
12234,20440,2635,1,137,5,Highly recommended,2025-12-15 07:52:11
12235,20444,2174,19,24,2,Cold food,2025-12-08 21:36:22
12236,20446,504,2,364,5,Excellent service,2025-12-11 22:40:59
12237,20447,718,2,110,3,Late delivery,2025-12-03 12:04:26
12238,20448,1433,7,238,5,Amazing restaurant,2025-10-22 04:06:10
12239,20449,1664,7,31,5,Perfect experience,2026-05-30 13:08:57
12240,20450,2283,2,92,4,Food was delicious,2026-01-25 16:23:11
12241,20452,2979,7,230,5,Very fast delivery,2025-06-18 04:46:01
12242,20453,1445,10,400,5,Amazing restaurant,2024-11-22 17:51:39
12243,20454,73,2,296,4,Excellent service,2025-04-25 06:51:58
12244,20455,581,13,190,5,Highly recommended,2025-10-08 21:58:13
12245,20457,2810,20,309,5,Highly recommended,2025-12-14 16:57:40
12246,20458,1872,13,213,4,Amazing restaurant,2025-06-05 20:31:00
12247,20460,2293,17,77,3,Poor packaging,2025-10-22 17:44:07
12248,20461,2435,13,178,2,Poor packaging,2025-07-27 05:21:36
12249,20463,349,3,46,5,Fresh food,2026-03-31 07:02:55
12250,20464,91,15,231,5,Driver was polite,2026-06-08 15:09:12
12251,20465,773,15,189,4,Fresh food,2024-12-27 07:15:06
12252,20468,874,11,118,3,Average experience,2025-09-23 10:39:42
12253,20472,2820,3,158,5,Amazing restaurant,2026-03-24 10:02:50
12254,20474,99,6,202,4,Food was delicious,2026-03-06 16:13:03
12255,20475,412,13,121,3,Cold food,2025-02-26 05:31:48
12256,20480,1918,20,206,4,Perfect experience,2025-09-04 12:35:54
12257,20481,1106,17,213,4,Fresh food,2026-06-05 06:41:53
12258,20482,2403,13,1,4,Very fast delivery,2026-03-16 13:56:19
12259,20484,2455,9,387,5,Excellent service,2025-03-03 09:28:55
12260,20485,585,11,386,5,Highly recommended,2026-01-04 09:01:01
12261,20486,2504,16,107,5,Highly recommended,2024-12-17 03:55:44
12262,20487,1752,15,54,2,Average experience,2025-02-05 21:34:28
12263,20488,1435,15,324,4,Driver was polite,2025-06-08 12:05:49
12264,20489,1784,3,150,3,Cold food,2026-05-10 00:14:33
12265,20490,2925,10,350,1,Not worth the price,2025-12-20 23:28:34
12266,20491,1954,2,223,4,Fresh food,2026-03-13 23:07:10
12267,20492,2042,14,382,4,Excellent service,2026-05-09 04:45:48
12268,20493,1583,19,339,3,Poor packaging,2024-08-16 11:41:27
12269,20495,26,18,37,5,Excellent service,2025-09-22 12:54:49
12270,20498,2530,12,368,4,Food was delicious,2024-10-08 09:35:17
12271,20499,1471,17,351,3,Late delivery,2025-08-06 02:59:36
12272,20501,849,20,284,4,Amazing restaurant,2025-10-18 12:22:55
12273,20502,369,2,94,4,Food was delicious,2026-05-17 18:54:02
12274,20503,1633,5,346,4,Excellent service,2024-12-08 01:48:30
12275,20507,583,2,173,3,Poor packaging,2025-07-31 10:49:55
12276,20509,1626,20,162,3,Cold food,2025-11-05 02:58:41
12277,20511,2361,16,352,4,Very fast delivery,2026-01-10 18:39:52
12278,20513,2444,12,202,4,Amazing restaurant,2025-11-10 18:43:51
12279,20514,2840,13,10,4,Excellent service,2025-10-19 23:11:17
12280,20515,1006,20,47,4,Driver was polite,2025-06-04 06:03:56
12281,20516,1946,8,161,5,Food was delicious,2025-04-18 08:13:59
12282,20517,766,18,238,4,Amazing restaurant,2025-02-17 07:54:46
12283,20518,678,7,209,5,Amazing restaurant,2025-02-15 21:47:34
12284,20520,2777,20,218,4,Food was delicious,2026-01-26 10:40:43
12285,20521,819,18,8,4,Food was delicious,2026-02-21 16:35:59
12286,20523,1163,18,113,4,Excellent service,2025-12-25 00:23:43
12287,20526,437,3,238,5,Excellent service,2025-10-31 03:42:04
12288,20527,1517,14,394,5,Driver was polite,2025-01-11 01:29:13
12289,20529,1969,17,169,3,Average experience,2025-02-21 09:33:10
12290,20530,1965,13,10,5,Very fast delivery,2025-06-03 04:43:12
12291,20531,1922,18,113,3,Food quality could be better,2026-02-03 16:52:35
12292,20532,1322,20,351,4,Fresh food,2024-08-26 22:06:46
12293,20534,1853,20,131,4,Food was delicious,2026-04-24 20:29:54
12294,20535,2613,8,164,3,Poor packaging,2025-10-12 03:25:26
12295,20537,14,19,147,5,Excellent service,2025-02-20 07:57:14
12296,20539,2412,10,84,3,Cold food,2024-09-07 20:34:50
12297,20540,1201,12,3,5,Driver was polite,2025-12-15 05:57:54
12298,20541,1190,14,122,4,Amazing restaurant,2026-04-15 19:42:05
12299,20542,2691,11,99,5,Fresh food,2025-07-09 02:01:00
12300,20544,1926,16,72,5,Very fast delivery,2024-10-27 11:01:51
12301,20547,163,15,312,5,Amazing restaurant,2024-11-08 10:02:47
12302,20549,1378,4,31,5,Very fast delivery,2025-02-24 19:08:27
12303,20550,2823,7,39,4,Driver was polite,2025-12-04 22:18:48
12304,20551,2108,6,159,2,Cold food,2025-02-18 14:53:49
12305,20552,1518,18,209,4,Perfect experience,2024-10-14 09:18:50
12306,20553,1803,11,209,5,Fresh food,2025-12-27 05:32:13
12307,20554,1967,11,126,5,Driver was polite,2024-10-30 05:18:12
12308,20558,1321,1,21,5,Fresh food,2024-09-26 19:32:05
12309,20559,1438,18,118,5,Driver was polite,2024-12-06 13:27:39
12310,20560,888,18,166,5,Food was delicious,2025-02-26 15:05:01
12311,20561,422,14,382,5,Amazing restaurant,2024-10-16 09:21:20
12312,20562,630,17,115,4,Fresh food,2024-10-24 06:29:43
12313,20564,1456,8,164,3,Poor packaging,2026-04-17 12:26:21
12314,20566,580,20,245,5,Food was delicious,2025-12-06 19:54:02
12315,20568,2917,4,103,5,Perfect experience,2025-07-31 15:37:08
12316,20571,1975,8,320,5,Fresh food,2025-02-04 12:06:42
12317,20576,1189,12,244,5,Amazing restaurant,2025-09-28 20:00:50
12318,20577,784,16,352,5,Perfect experience,2026-06-28 21:33:18
12319,20580,437,1,369,5,Amazing restaurant,2025-10-05 13:29:17
12320,20581,102,20,309,5,Excellent service,2025-12-05 00:04:20
12321,20582,2951,20,125,3,Food quality could be better,2025-12-02 15:56:04
12322,20585,208,9,107,5,Perfect experience,2025-02-17 03:52:59
12323,20588,1619,20,256,4,Perfect experience,2026-04-01 13:26:59
12324,20592,2812,6,85,4,Driver was polite,2026-06-02 23:15:09
12325,20594,413,15,112,4,Highly recommended,2025-02-11 06:36:00
12326,20595,2536,3,333,4,Food was delicious,2026-01-08 15:51:25
12327,20596,1587,11,365,3,Driver was rude,2024-10-09 00:54:44
12328,20598,2139,20,256,5,Food was delicious,2025-10-22 01:23:07
12329,20600,1571,16,107,1,Average experience,2026-04-24 23:04:18
12330,20602,2119,1,246,5,Excellent service,2025-03-27 12:28:43
12331,20603,2345,19,334,5,Very fast delivery,2024-08-24 08:41:04
12332,20604,2472,4,37,2,Wrong order,2026-05-07 20:36:46
12333,20606,1822,10,160,3,Average experience,2025-05-04 05:41:01
12334,20608,448,13,227,3,Driver was rude,2025-09-26 20:50:42
12335,20609,2769,13,351,4,Amazing restaurant,2025-05-15 01:27:53
12336,20611,1656,2,57,5,Fresh food,2024-10-01 04:09:57
12337,20613,2283,2,221,5,Perfect experience,2025-07-02 01:09:50
12338,20614,534,2,288,5,Fresh food,2026-07-06 10:17:53
12339,20615,1372,7,36,1,Driver was rude,2024-09-27 08:53:20
12340,20618,1608,2,61,3,Cold food,2026-03-19 13:36:44
12341,20619,1773,7,166,3,Poor packaging,2025-06-12 17:15:58
12342,20620,1760,17,206,2,Driver was rude,2024-09-20 20:19:14
12343,20621,2818,20,178,3,Late delivery,2025-11-20 12:14:57
12344,20622,1045,3,90,4,Driver was polite,2026-01-23 18:22:01
12345,20625,242,16,196,4,Amazing restaurant,2024-10-15 11:17:04
12346,20627,1908,12,81,5,Fresh food,2026-03-06 21:13:43
12347,20628,2955,6,315,4,Excellent service,2025-07-26 23:01:21
12348,20636,149,19,369,5,Highly recommended,2024-07-17 07:50:33
12349,20638,1378,18,369,5,Fresh food,2026-03-21 00:38:32
12350,20640,1549,1,24,5,Perfect experience,2024-08-12 12:17:13
12351,20641,216,5,336,4,Perfect experience,2025-11-19 04:58:20
12352,20642,2916,15,142,4,Driver was polite,2025-09-01 15:54:22
12353,20644,1354,1,314,4,Excellent service,2024-12-30 02:38:45
12354,20645,487,12,19,5,Excellent service,2025-03-23 13:01:13
12355,20646,302,1,83,3,Average experience,2025-09-11 00:18:30
12356,20647,701,8,51,5,Perfect experience,2024-12-27 11:17:44
12357,20648,1009,1,164,3,Cold food,2025-12-26 21:10:14
12358,20651,358,19,160,5,Perfect experience,2024-09-24 08:32:07
12359,20653,2211,8,137,5,Amazing restaurant,2025-02-04 18:59:23
12360,20654,2441,18,200,3,Poor packaging,2025-05-08 10:30:07
12361,20655,2661,17,102,4,Food was delicious,2026-01-08 04:20:24
12362,20656,2195,12,263,5,Amazing restaurant,2025-06-03 09:11:24
12363,20657,2874,15,283,5,Excellent service,2025-08-27 02:51:37
12364,20662,1363,20,174,3,Wrong order,2025-01-07 20:43:39
12365,20666,921,10,329,5,Perfect experience,2025-07-19 05:33:22
12366,20667,2312,16,220,5,Fresh food,2025-04-27 14:22:51
12367,20669,2754,12,248,5,Food was delicious,2026-06-05 02:48:10
12368,20672,275,6,330,3,Late delivery,2026-05-07 13:47:26
12369,20674,645,16,12,5,Perfect experience,2024-10-09 20:04:55
12370,20675,1489,8,219,5,Very fast delivery,2025-08-04 12:49:04
12371,20677,836,4,374,5,Driver was polite,2026-01-27 12:43:02
12372,20678,251,12,112,4,Excellent service,2025-08-04 11:20:52
12373,20679,522,1,219,3,Poor packaging,2025-06-25 23:23:53
12374,20680,2943,12,165,5,Driver was polite,2024-10-06 17:57:02
12375,20681,2676,19,238,4,Excellent service,2026-06-14 06:28:22
12376,20682,2531,13,207,5,Food was delicious,2025-07-31 06:46:29
12377,20684,2593,17,256,4,Perfect experience,2026-06-03 11:12:14
12378,20685,1705,1,135,5,Amazing restaurant,2025-12-14 21:37:07
12379,20687,1635,15,366,4,Fresh food,2026-06-27 21:51:12
12380,20688,2199,5,153,3,Late delivery,2026-06-08 11:38:46
12381,20689,369,2,296,5,Food was delicious,2025-06-23 17:04:50
12382,20690,124,17,162,2,Late delivery,2026-05-08 08:07:38
12383,20691,863,13,284,4,Highly recommended,2026-05-19 00:08:38
12384,20692,594,5,362,5,Food was delicious,2024-09-25 17:36:20
12385,20693,343,13,119,4,Driver was polite,2024-09-11 03:30:04
12386,20695,818,3,46,4,Fresh food,2024-08-24 19:30:47
12387,20696,1457,3,79,4,Amazing restaurant,2024-10-21 21:51:55
12388,20698,2628,19,329,3,Poor packaging,2026-06-18 14:09:08
12389,20699,1900,13,235,5,Amazing restaurant,2026-05-05 19:16:29
12390,20701,1185,12,337,4,Fresh food,2025-08-15 02:36:55
12391,20702,205,13,206,5,Fresh food,2025-07-15 11:50:38
12392,20703,1910,14,394,5,Perfect experience,2024-12-02 01:05:18
12393,20704,2068,2,305,5,Perfect experience,2025-11-29 02:34:12
12394,20705,708,2,57,4,Driver was polite,2026-06-09 13:30:30
12395,20706,1093,3,134,4,Fresh food,2024-12-10 05:44:37
12396,20709,1456,3,171,3,Food quality could be better,2025-06-03 23:13:11
12397,20711,486,11,360,4,Amazing restaurant,2025-12-17 18:28:50
12398,20712,2392,14,122,3,Late delivery,2026-05-29 03:07:28
12399,20715,1333,13,35,4,Perfect experience,2025-05-07 11:06:42
12400,20716,549,13,114,5,Driver was polite,2024-12-24 19:04:12
12401,20718,2415,6,232,5,Excellent service,2026-01-17 16:27:35
12402,20720,337,3,4,5,Perfect experience,2024-08-03 16:36:44
12403,20722,1179,13,256,5,Very fast delivery,2025-10-30 19:53:07
12404,20726,2230,2,255,4,Excellent service,2025-07-14 23:08:00
12405,20730,2860,4,39,5,Very fast delivery,2025-07-11 05:35:38
12406,20731,830,12,202,5,Amazing restaurant,2025-05-20 14:33:34
12407,20732,294,2,66,4,Very fast delivery,2026-03-31 22:03:49
12408,20734,987,11,338,5,Very fast delivery,2025-12-07 11:49:59
12409,20735,1776,16,194,4,Highly recommended,2025-05-29 22:08:24
12410,20736,1872,13,2,4,Amazing restaurant,2025-07-31 08:49:44
12411,20737,1170,20,269,2,Driver was rude,2024-07-30 12:17:28
12412,20738,194,10,329,5,Perfect experience,2025-01-20 23:14:12
12413,20739,1824,14,382,4,Excellent service,2025-09-18 19:39:24
12414,20740,1832,8,42,4,Highly recommended,2025-07-27 14:00:20
12415,20744,454,12,146,4,Excellent service,2026-02-10 20:39:16
12416,20745,14,19,160,4,Highly recommended,2024-12-17 14:11:12
12417,20747,1488,16,111,5,Food was delicious,2025-04-30 05:04:11
12418,20751,1013,3,320,5,Driver was polite,2025-08-02 22:17:53
12419,20752,2936,2,224,5,Food was delicious,2025-12-28 07:33:58
12420,20753,1457,1,343,5,Food was delicious,2025-02-04 01:24:18
12421,20758,633,16,220,1,Food quality could be better,2024-12-12 04:47:09
12422,20760,2955,12,146,4,Perfect experience,2025-08-28 08:58:46
12423,20761,1336,4,31,5,Highly recommended,2025-01-13 09:57:58
12424,20762,1062,18,161,3,Not worth the price,2026-05-21 20:31:02
12425,20763,1399,15,69,4,Amazing restaurant,2024-08-25 19:58:37
12426,20765,2404,13,345,3,Poor packaging,2025-02-05 08:00:39
12427,20766,2868,11,101,5,Very fast delivery,2026-01-05 19:12:20
12428,20768,728,13,151,5,Excellent service,2025-03-18 12:54:24
12429,20769,1156,19,336,5,Amazing restaurant,2025-02-03 19:52:35
12430,20772,1445,4,252,3,Late delivery,2025-01-12 14:12:14
12431,20774,457,7,386,4,Highly recommended,2024-12-28 04:23:29
12432,20775,1905,16,380,5,Highly recommended,2026-04-12 11:09:35
12433,20776,2349,12,54,4,Perfect experience,2025-12-26 19:27:11
12434,20777,753,2,57,5,Food was delicious,2024-09-28 05:43:08
12435,20778,759,11,358,5,Amazing restaurant,2025-08-06 23:43:21
12436,20780,983,10,166,4,Perfect experience,2025-02-02 04:33:34
12437,20781,2243,16,302,4,Excellent service,2025-06-23 05:55:27
12438,20783,1550,13,116,5,Perfect experience,2025-07-13 08:06:20
12439,20784,2189,20,190,5,Fresh food,2025-01-01 10:05:59
12440,20788,1210,15,43,4,Food was delicious,2025-08-08 17:50:32
12441,20790,1832,1,204,5,Excellent service,2024-08-27 14:33:55
12442,20791,1489,4,39,4,Driver was polite,2024-08-18 00:30:58
12443,20794,1226,1,4,2,Wrong order,2024-08-22 15:14:31
12444,20795,1398,17,2,4,Highly recommended,2024-09-20 06:00:13
12445,20796,1387,7,334,4,Highly recommended,2025-12-06 06:38:41
12446,20797,1064,3,290,3,Poor packaging,2025-03-05 17:37:44
12447,20798,2142,12,231,5,Driver was polite,2025-08-22 08:02:46
12448,20800,633,9,191,5,Perfect experience,2025-11-24 18:50:37
12449,20804,962,20,106,4,Food was delicious,2025-10-04 22:48:24
12450,20807,565,9,387,4,Driver was polite,2025-07-19 04:51:22
12451,20811,1777,16,291,3,Poor packaging,2025-07-06 04:13:57
12452,20815,1974,6,356,4,Amazing restaurant,2024-10-06 22:48:24
12453,20818,1840,19,365,5,Food was delicious,2025-08-11 21:41:08
12454,20820,212,17,214,5,Driver was polite,2025-11-13 11:41:08
12455,20821,199,9,318,4,Food was delicious,2024-08-20 14:51:06
12456,20823,2300,10,136,3,Driver was rude,2024-12-31 08:43:33
12457,20825,1122,19,28,5,Food was delicious,2026-02-27 04:04:17
12458,20826,2174,3,253,4,Very fast delivery,2026-03-08 14:11:33
12459,20829,1154,2,288,4,Highly recommended,2025-03-25 00:37:14
12460,20830,1256,12,109,5,Very fast delivery,2024-09-13 01:30:24
12461,20831,1805,5,21,3,Average experience,2025-06-30 03:02:22
12462,20833,1305,18,226,5,Excellent service,2025-05-03 20:48:26
12463,20834,345,20,190,5,Food was delicious,2026-04-17 17:18:12
12464,20835,2274,20,259,5,Highly recommended,2024-09-06 14:01:27
12465,20836,992,5,350,4,Very fast delivery,2025-05-08 07:20:50
12466,20837,2671,13,49,5,Highly recommended,2024-12-31 08:40:50
12467,20838,1786,15,202,4,Highly recommended,2025-02-03 03:48:32
12468,20839,447,17,91,5,Amazing restaurant,2025-04-29 12:02:10
12469,20840,2320,15,85,5,Perfect experience,2025-09-19 02:51:14
12470,20841,747,6,359,5,Driver was polite,2025-05-18 09:07:39
12471,20844,1944,6,188,1,Late delivery,2026-01-03 15:36:59
12472,20845,2434,9,191,5,Highly recommended,2026-06-21 04:21:32
12473,20848,359,12,244,3,Food quality could be better,2025-09-12 20:21:02
12474,20849,804,12,229,5,Very fast delivery,2024-11-15 02:39:21
12475,20850,1186,7,252,5,Highly recommended,2025-01-18 05:59:11
12476,20857,2142,6,368,2,Food quality could be better,2025-10-07 01:56:31
12477,20860,2735,16,378,4,Amazing restaurant,2025-12-10 16:03:53
12478,20861,889,7,335,5,Amazing restaurant,2024-11-13 20:22:25
12479,20864,1985,1,360,5,Driver was polite,2026-06-03 11:20:02
12480,20865,823,4,365,3,Late delivery,2025-07-28 05:34:42
12481,20866,2973,7,161,5,Amazing restaurant,2026-02-08 19:32:42
12482,20869,477,11,343,4,Driver was polite,2024-08-18 19:15:30
12483,20870,2498,20,121,1,Food quality could be better,2025-05-10 04:06:39
12484,20872,711,14,382,2,Average experience,2025-07-15 00:59:55
12485,20874,2030,5,164,2,Driver was rude,2026-03-14 09:19:57
12486,20877,1371,6,19,3,Food quality could be better,2024-07-31 00:28:55
12487,20878,237,10,161,3,Not worth the price,2024-11-20 15:01:11
12488,20880,1341,13,269,5,Very fast delivery,2025-03-24 01:55:36
12489,20882,2767,10,149,5,Amazing restaurant,2025-06-08 20:23:15
12490,20883,2554,20,310,5,Fresh food,2025-08-04 21:08:44
12491,20885,1773,3,326,3,Late delivery,2026-06-12 18:28:14
12492,20886,1697,11,209,4,Very fast delivery,2026-05-24 05:17:23
12493,20889,650,13,307,4,Highly recommended,2025-05-30 15:05:39
12494,20892,2950,4,149,3,Cold food,2024-07-20 03:26:32
12495,20893,1361,13,162,4,Fresh food,2025-06-27 13:57:20
12496,20894,1030,15,176,5,Perfect experience,2026-02-07 11:05:19
12497,20896,2968,1,130,5,Amazing restaurant,2024-09-30 16:35:27
12498,20898,1208,6,138,5,Amazing restaurant,2026-07-15 02:16:12
12499,20900,2688,11,39,5,Excellent service,2025-01-22 01:02:20
12500,20902,2864,17,361,3,Poor packaging,2026-03-20 14:01:02
12501,20903,508,15,356,4,Excellent service,2025-08-01 17:19:29
12502,20905,1137,7,129,4,Very fast delivery,2026-01-24 01:05:27
12503,20906,124,17,213,3,Wrong order,2024-12-07 11:27:29
12504,20909,210,17,38,4,Perfect experience,2025-06-12 03:12:42
12505,20910,78,10,358,3,Poor packaging,2024-08-26 11:41:51
12506,20911,691,9,353,5,Excellent service,2025-07-14 04:55:31
12507,20914,811,17,124,3,Wrong order,2024-11-06 09:03:40
12508,20915,502,12,189,4,Amazing restaurant,2024-10-16 21:38:50
12509,20916,1060,13,15,5,Very fast delivery,2024-12-07 09:37:12
12510,20917,73,2,175,2,Late delivery,2025-01-24 04:20:30
12511,20918,2887,17,47,5,Perfect experience,2024-09-22 08:19:22
12512,20926,15,10,219,4,Perfect experience,2024-08-01 22:54:35
12513,20928,2686,1,126,5,Perfect experience,2025-03-16 22:08:44
12514,20929,1353,19,290,4,Driver was polite,2025-03-26 15:01:39
12515,20932,1457,1,71,5,Fresh food,2025-01-23 07:28:08
12516,20934,592,2,221,5,Highly recommended,2024-10-14 11:14:47
12517,20935,1125,17,269,5,Fresh food,2025-03-13 08:12:53
12518,20936,149,7,391,5,Driver was polite,2025-09-05 09:53:18
12519,20938,1597,2,66,4,Driver was polite,2026-05-30 20:02:10
12520,20939,2943,15,180,1,Average experience,2025-08-26 12:58:38
12521,20940,133,15,375,5,Amazing restaurant,2024-12-13 23:17:28
12522,20941,2851,17,49,5,Excellent service,2025-09-24 04:59:02
12523,20944,29,2,296,2,Food quality could be better,2025-10-22 23:55:39
12524,20945,1283,17,162,4,Food was delicious,2026-04-20 02:55:38
12525,20947,1808,12,19,2,Driver was rude,2025-11-28 09:58:32
12526,20948,2942,13,310,3,Late delivery,2026-07-12 13:30:59
12527,20949,172,16,120,4,Very fast delivery,2025-01-14 14:33:09
12528,20952,2910,5,80,5,Driver was polite,2026-06-20 00:26:23
12529,20953,685,20,132,5,Very fast delivery,2026-06-24 15:12:02
12530,20954,412,20,182,4,Food was delicious,2026-03-04 08:17:24
12531,20955,1536,6,188,4,Fresh food,2026-01-22 22:38:12
12532,20956,2607,17,162,4,Perfect experience,2024-09-14 23:06:00
