order_id,customer_id,restaurant_id,driver_id,order_datetime,delivery_datetime,order_status,payment_method,delivery_fee
22095,1385,10,272,2024-12-17 12:06:06,2024-12-17 13:05:06,Delivered,Cash,35
22096,2269,3,365,2026-03-03 11:40:39,2026-03-03 12:12:39,Delivered,Cash,35
22097,355,2,57,2025-10-07 11:57:04,2025-10-07 13:09:04,Delivered,Cash,20
22098,1598,6,260,2025-02-24 10:03:50,2025-02-24 10:36:50,Delivered,Card,35
22099,546,15,81,2025-08-05 23:51:37,2025-08-06 00:23:37,Delivered,Cash,15
22100,681,7,51,2026-03-22 16:33:59,2026-03-22 16:54:59,Delivered,Wallet,15
22101,2667,11,71,2025-05-29 09:32:30,2025-05-29 10:36:30,Cancelled,Cash,35
22102,1160,9,12,2026-07-01 04:06:46,2026-07-01 04:37:46,Delivered,Cash,15
22103,819,3,271,2024-10-19 16:00:38,2024-10-19 17:04:38,Delivered,Card,30
22104,870,6,43,2025-05-06 23:48:50,2025-05-07 00:27:50,Delivered,Cash,35
22105,1506,17,310,2024-08-24 14:47:44,2024-08-24 15:31:44,Delivered,Cash,35
22106,2742,13,162,2026-02-24 13:02:19,2026-02-24 13:43:19,Cancelled,Cash,35
22107,443,18,320,2025-12-24 01:31:15,2025-12-24 02:36:15,Cancelled,Cash,25
22108,2622,3,95,2025-10-22 16:39:31,2025-10-22 17:00:31,Delivered,Wallet,35
22109,2597,3,37,2024-10-18 04:23:15,2024-10-18 04:51:15,Delivered,Cash,30
22110,2234,20,239,2024-12-24 12:54:35,2024-12-24 13:30:35,Cancelled,Cash,20
22111,2667,3,166,2025-07-07 22:14:29,2025-07-07 23:05:29,Delivered,Card,20
22112,799,15,48,2025-03-02 09:57:02,2025-03-02 11:12:02,Delivered,Card,20
22113,813,8,243,2026-02-26 14:01:19,2026-02-26 14:56:19,Delivered,Cash,30
22114,2893,18,261,2024-07-23 14:11:49,2024-07-23 14:48:49,Delivered,Card,20
22115,1412,2,128,2024-09-26 20:14:09,2024-09-26 20:55:09,Delivered,Card,20
22116,1351,14,394,2025-11-28 17:27:16,2025-11-28 18:35:16,Delivered,Cash,30
22117,2514,18,261,2026-05-08 09:48:39,2026-05-08 11:02:39,Delivered,Card,20
22118,985,14,382,2024-07-26 21:45:34,2024-07-26 22:56:34,Delivered,Cash,25
22119,2016,12,383,2025-12-28 12:51:24,2025-12-28 13:52:24,Delivered,Cash,30
22120,1385,10,334,2024-09-01 12:14:18,2024-09-01 12:48:18,Delivered,Cash,25
22121,2573,13,213,2024-10-11 04:10:02,2024-10-11 05:17:02,Delivered,Cash,30
22122,686,2,306,2026-01-26 16:00:48,2026-01-26 17:10:48,Delivered,Card,15
22123,1497,17,372,2026-02-25 15:42:11,2026-02-25 16:29:11,Delivered,Cash,20
22124,1334,5,311,2025-07-25 04:49:05,2025-07-25 05:53:05,Delivered,Cash,35
22125,2131,16,341,2024-12-24 21:44:01,2024-12-24 22:29:01,Delivered,Card,15
22126,1728,10,80,2024-11-26 03:32:36,2024-11-26 04:44:36,Delivered,Cash,30
22127,2508,13,284,2025-07-20 12:03:19,2025-07-20 12:53:19,Delivered,Card,15
22128,2021,4,4,2026-04-19 04:44:48,2026-04-19 05:52:48,Delivered,Wallet,15
22129,2980,18,219,2026-04-26 06:08:50,2026-04-26 07:22:50,Delivered,Card,15
22130,1231,3,200,2025-01-05 03:37:44,2025-01-05 04:40:44,Delivered,Card,15
22131,1373,20,132,2024-09-11 13:22:03,2024-09-11 13:49:03,Delivered,Wallet,25
22132,1100,7,145,2025-12-08 04:01:12,2025-12-08 04:49:12,Delivered,Cash,30
22133,2118,2,224,2024-09-16 16:32:03,2024-09-16 16:57:03,Delivered,Wallet,25
22134,1563,2,57,2024-10-22 18:01:20,2024-10-22 18:30:20,Delivered,Cash,30
22135,1234,17,321,2026-04-04 07:17:27,2026-04-04 08:32:27,Delivered,Cash,25
22136,1740,20,206,2025-02-02 13:55:12,2025-02-02 15:09:12,Delivered,Cash,15
22137,1715,12,188,2024-09-13 05:00:17,2024-09-13 05:56:17,Delivered,Cash,35
22138,912,20,131,2025-04-18 22:23:57,2025-04-18 22:55:57,Delivered,Card,15
22139,2357,6,180,2026-03-21 02:59:48,2026-03-21 03:35:48,Delivered,Card,20
22140,431,19,262,2026-05-08 05:46:39,2026-05-08 06:54:39,Delivered,Card,20
22141,1510,15,163,2026-04-26 20:20:34,2026-04-26 20:48:34,Delivered,Card,25
22142,2322,8,34,2025-12-04 15:22:34,2025-12-04 16:03:34,Delivered,Cash,30
22143,2988,11,168,2024-11-03 20:35:02,2024-11-03 21:23:02,Delivered,Cash,35
22144,44,12,275,2025-03-02 12:14:51,2025-03-02 13:29:51,Failed,Card,15
22145,2113,13,1,2024-07-19 03:25:33,2024-07-19 04:28:33,Delivered,Card,20
22146,476,7,289,2025-02-08 00:11:08,2025-02-08 01:18:08,Delivered,Card,30
22147,246,12,112,2024-11-25 15:44:24,2024-11-25 16:51:24,Delivered,Cash,20
22148,1779,17,265,2024-12-07 09:36:38,2024-12-07 10:01:38,Delivered,Card,25
22149,576,6,324,2025-01-08 03:57:46,2025-01-08 04:32:46,Delivered,Wallet,30
22150,25,18,130,2024-10-03 23:37:03,2024-10-04 00:45:03,Delivered,Cash,35
22151,1358,18,25,2024-10-26 12:28:33,2024-10-26 13:38:33,Delivered,Card,35
22152,1220,13,182,2026-02-04 16:56:44,2026-02-04 18:11:44,Delivered,Cash,15
22153,2495,18,16,2025-09-23 15:13:01,2025-09-23 16:28:01,Cancelled,Cash,30
22154,2238,11,400,2026-06-24 06:04:15,2026-06-24 06:58:15,Delivered,Cash,35
22155,1187,20,119,2026-05-02 20:18:41,2026-05-02 20:46:41,Delivered,Cash,35
22156,876,11,164,2025-07-11 13:41:46,2025-07-11 14:26:46,Delivered,Wallet,30
22157,1184,2,128,2025-07-08 11:12:47,2025-07-08 12:09:47,Delivered,Cash,35
22158,1197,19,37,2026-06-22 11:02:24,2026-06-22 12:15:24,Delivered,Cash,20
22159,2179,9,392,2024-08-27 13:35:16,2024-08-27 14:08:16,Cancelled,Cash,15
22160,576,12,3,2025-06-11 18:07:00,2025-06-11 19:11:00,Delivered,Card,15
22161,246,15,112,2026-04-02 09:40:40,2026-04-02 10:35:40,Delivered,Cash,30
22162,1400,13,303,2026-02-18 01:36:18,2026-02-18 02:40:18,Delivered,Card,20
22163,1959,19,267,2024-10-07 18:41:54,2024-10-07 19:06:54,Delivered,Cash,25
22164,2030,3,329,2024-09-08 20:08:32,2024-09-08 20:33:32,Delivered,Wallet,25
22165,416,19,37,2025-01-26 07:05:34,2025-01-26 07:40:34,Delivered,Card,20
22166,1392,7,126,2026-03-17 19:53:00,2026-03-17 21:03:00,Delivered,Wallet,15
22167,590,7,400,2026-05-06 13:56:41,2026-05-06 14:38:41,Delivered,Cash,35
22168,66,19,358,2025-05-21 10:28:57,2025-05-21 11:14:57,Delivered,Cash,25
22169,2112,2,195,2024-11-22 15:05:49,2024-11-22 15:52:49,Delivered,Card,35
22170,2678,2,221,2025-01-20 09:52:29,2025-01-20 10:27:29,Delivered,Wallet,25
22171,2124,11,386,2026-01-14 23:30:13,2026-01-15 00:38:13,Delivered,Wallet,30
22172,893,20,15,2025-04-15 07:27:04,2025-04-15 08:35:04,Failed,Cash,15
22173,2717,17,190,2025-09-14 03:24:34,2025-09-14 03:45:34,Delivered,Cash,20
22174,2040,4,271,2025-03-11 06:07:52,2025-03-11 06:35:52,Delivered,Wallet,15
22175,1923,13,351,2025-09-20 02:56:55,2025-09-20 03:50:55,Delivered,Cash,20
22176,1135,6,112,2026-03-20 08:54:32,2026-03-20 09:38:32,Delivered,Card,25
22177,1969,17,184,2025-01-01 20:14:02,2025-01-01 20:51:02,Delivered,Wallet,15
22178,2566,2,399,2024-10-19 08:43:15,2024-10-19 09:46:15,Delivered,Cash,25
22179,1806,1,168,2024-10-12 10:37:28,2024-10-12 11:06:28,Delivered,Cash,35
22180,2554,17,307,2025-11-16 06:36:09,2025-11-16 06:59:09,Delivered,Cash,35
22181,2586,2,17,2025-06-22 03:59:31,2025-06-22 05:14:31,Delivered,Card,35
22182,2236,1,129,2026-02-21 04:39:34,2026-02-21 05:08:34,Cancelled,Card,25
22183,1535,16,234,2024-11-24 13:29:12,2024-11-24 14:12:12,Delivered,Card,25
22184,1172,16,12,2025-06-14 18:54:48,2025-06-14 20:02:48,Delivered,Cash,30
22185,2493,2,255,2026-01-17 04:58:09,2026-01-17 05:40:09,Delivered,Card,35
22186,909,1,362,2024-11-22 21:46:48,2024-11-22 22:55:48,Delivered,Cash,20
22187,1348,17,77,2024-08-22 19:55:10,2024-08-22 20:23:10,Delivered,Card,25
22188,205,17,265,2026-05-15 13:39:14,2026-05-15 14:00:14,Delivered,Cash,35
22189,735,10,386,2025-08-23 14:27:40,2025-08-23 15:22:40,Delivered,Card,25
22190,1615,18,105,2026-01-21 04:21:34,2026-01-21 04:50:34,Delivered,Card,30
22191,2729,16,191,2026-03-18 05:52:30,2026-03-18 06:51:30,Delivered,Card,15
22192,1519,17,307,2025-06-26 18:09:57,2025-06-26 19:15:57,Delivered,Card,35
22193,2884,19,8,2024-11-24 13:59:05,2024-11-24 14:34:05,Delivered,Card,30
22194,449,19,71,2026-07-07 01:36:40,2026-07-07 02:37:40,Delivered,Card,15
22195,2586,2,242,2024-12-06 04:55:42,2024-12-06 05:47:42,Delivered,Card,20
22196,2533,14,382,2024-12-26 16:04:06,2024-12-26 16:28:06,Delivered,Wallet,20
22197,269,17,184,2025-03-16 13:44:59,2025-03-16 14:55:59,Delivered,Card,15
22198,1733,20,185,2026-06-26 02:06:10,2026-06-26 02:46:10,Delivered,Card,30
22199,2092,8,325,2025-07-20 22:08:44,2025-07-20 22:45:44,Delivered,Card,15
22200,420,16,13,2025-10-01 21:09:21,2025-10-01 21:53:21,Delivered,Card,15
22201,1591,3,325,2026-05-06 18:43:01,2026-05-06 19:15:01,Delivered,Cash,30
22202,317,2,195,2025-01-25 10:56:30,2025-01-25 11:59:30,Delivered,Cash,20
22203,1904,10,281,2025-07-12 07:48:43,2025-07-12 08:11:43,Delivered,Card,20
22204,1895,14,122,2025-01-30 00:36:28,2025-01-30 01:21:28,Cancelled,Card,20
22205,959,14,382,2026-01-15 09:41:37,2026-01-15 10:52:37,Delivered,Card,35
22206,2789,17,309,2025-04-19 02:49:03,2025-04-19 03:27:03,Delivered,Card,30
22207,2422,6,304,2026-05-23 14:33:50,2026-05-23 15:44:50,Delivered,Cash,25
22208,552,4,314,2025-12-06 18:50:37,2025-12-06 19:38:37,Delivered,Card,15
22209,1297,15,109,2025-02-08 18:55:37,2025-02-08 20:07:37,Delivered,Card,25
22210,1846,19,271,2025-01-02 02:51:02,2025-01-02 03:35:02,Delivered,Cash,15
22211,1921,7,84,2025-12-16 20:01:51,2025-12-16 21:04:51,Delivered,Card,35
22212,325,12,142,2024-08-18 21:59:40,2024-08-18 23:13:40,Delivered,Cash,25
22213,2163,18,161,2025-04-04 07:31:28,2025-04-04 08:01:28,Delivered,Wallet,15
22214,1203,12,87,2025-09-12 03:12:47,2025-09-12 03:58:47,Cancelled,Card,35
22215,2587,19,4,2026-03-20 18:06:05,2026-03-20 18:42:05,Delivered,Cash,25
22216,1717,6,248,2025-06-20 22:02:16,2025-06-20 23:13:16,Delivered,Card,25
22217,1198,7,158,2025-08-03 04:00:44,2025-08-03 04:33:44,Delivered,Cash,30
22218,524,16,378,2025-01-17 22:32:42,2025-01-17 23:07:42,Delivered,Cash,15
22219,2686,18,358,2026-03-27 07:22:58,2026-03-27 08:25:58,Delivered,Card,35
22220,988,12,368,2024-11-20 02:07:38,2024-11-20 02:56:38,Cancelled,Cash,20
22221,2876,20,259,2025-10-08 16:55:52,2025-10-08 18:09:52,Delivered,Cash,15
22222,2732,12,375,2024-10-09 19:08:43,2024-10-09 19:33:43,Delivered,Wallet,35
22223,1917,14,394,2024-12-16 06:13:12,2024-12-16 07:24:12,Delivered,Cash,20
22224,1444,17,207,2026-05-05 05:14:26,2026-05-05 05:46:26,Delivered,Wallet,35
22225,500,15,112,2026-06-24 11:13:58,2026-06-24 12:18:58,Delivered,Card,15
22226,2765,6,366,2025-06-16 02:14:35,2025-06-16 02:57:35,Delivered,Cash,25
22227,1803,8,113,2025-12-30 12:51:49,2025-12-30 13:16:49,Delivered,Card,20
22228,1740,20,169,2024-09-01 23:34:20,2024-09-02 00:06:20,Delivered,Card,35
22229,1170,17,174,2024-08-28 17:18:23,2024-08-28 17:58:23,Delivered,Cash,30
22230,92,17,182,2025-02-13 19:38:32,2025-02-13 20:08:32,Delivered,Card,35
22231,1912,8,8,2026-03-01 03:58:38,2026-03-01 04:29:38,Delivered,Cash,20
22232,465,8,325,2025-02-28 20:18:39,2025-02-28 21:01:39,Delivered,Card,15
22233,2522,3,79,2024-08-02 09:20:28,2024-08-02 10:04:28,Delivered,Card,15
22234,1911,2,221,2026-06-23 05:39:34,2026-06-23 06:42:34,Delivered,Card,35
22235,1622,18,136,2026-01-08 22:09:20,2026-01-08 22:59:20,Delivered,Card,30
22236,1743,5,266,2025-02-09 04:00:39,2025-02-09 04:22:39,Delivered,Cash,25
22237,319,7,168,2025-01-01 04:54:45,2025-01-01 05:23:45,Delivered,Cash,15
22238,2877,2,305,2025-09-11 16:58:19,2025-09-11 17:42:19,Delivered,Card,35
22239,1511,6,138,2025-07-17 04:41:33,2025-07-17 05:06:33,Cancelled,Cash,30
22240,908,12,87,2025-03-23 10:35:44,2025-03-23 11:22:44,Delivered,Cash,15
22241,2114,13,218,2025-05-28 08:26:10,2025-05-28 09:12:10,Delivered,Cash,15
22242,1723,11,134,2025-12-27 02:20:20,2025-12-27 03:20:20,Delivered,Cash,35
22243,849,20,397,2024-11-30 18:21:14,2024-11-30 19:21:14,Failed,Cash,20
22244,1851,2,94,2026-04-23 01:38:05,2026-04-23 02:08:05,Delivered,Wallet,30
22245,1577,13,151,2025-04-14 07:23:43,2025-04-14 08:03:43,Delivered,Card,35
22246,2651,1,289,2024-08-16 18:42:36,2024-08-16 19:51:36,Delivered,Cash,30
22247,2559,12,383,2026-05-13 21:47:44,2026-05-13 22:11:44,Delivered,Wallet,15
22248,1350,13,265,2026-02-08 18:13:58,2026-02-08 18:44:58,Delivered,Cash,20
22249,57,2,53,2025-09-22 01:49:02,2025-09-22 02:14:02,Delivered,Card,25
22250,584,4,369,2025-03-05 00:46:59,2025-03-05 01:16:59,Delivered,Cash,30
22251,2670,14,122,2025-01-29 12:43:46,2025-01-29 13:30:46,Delivered,Wallet,25
22252,2693,13,184,2025-11-25 15:46:40,2025-11-25 16:46:40,Delivered,Cash,15
22253,1135,12,356,2025-09-15 04:25:23,2025-09-15 05:02:23,Delivered,Card,30
22254,2877,2,17,2025-12-23 21:35:36,2025-12-23 22:44:36,Delivered,Card,15
22255,2704,5,347,2025-08-22 10:06:41,2025-08-22 10:42:41,Delivered,Cash,15
22256,1765,13,141,2025-06-04 07:32:46,2025-06-04 08:03:46,Delivered,Cash,15
22257,2215,5,200,2024-11-01 16:54:43,2024-11-01 17:43:43,Delivered,Cash,20
22258,2970,18,183,2024-10-28 20:43:09,2024-10-28 21:16:09,Delivered,Card,35
22259,1763,15,3,2026-03-17 23:29:34,2026-03-17 23:50:34,Delivered,Card,15
22260,2722,5,335,2025-10-15 23:57:25,2025-10-16 00:59:25,Delivered,Card,15
22261,947,13,11,2025-08-22 15:42:45,2025-08-22 16:25:45,Delivered,Cash,20
22262,1505,12,244,2026-01-13 12:00:31,2026-01-13 13:08:31,Delivered,Card,25
22263,2192,19,243,2026-03-11 15:40:10,2026-03-11 16:27:10,Cancelled,Cash,30
22264,493,11,46,2025-10-09 01:17:18,2025-10-09 01:54:18,Delivered,Card,15
22265,2480,1,374,2026-02-26 21:44:36,2026-02-26 22:24:36,Delivered,Wallet,30
22266,2237,13,162,2026-03-09 10:10:09,2026-03-09 10:40:09,Delivered,Cash,35
22267,764,13,397,2025-09-26 06:54:45,2025-09-26 07:25:45,Delivered,Card,35
22268,2514,19,388,2024-11-19 09:08:04,2024-11-19 09:52:04,Delivered,Cash,20
22269,639,3,358,2026-02-19 17:49:49,2026-02-19 18:29:49,Delivered,Card,30
22270,1058,19,335,2025-12-16 21:53:46,2025-12-16 23:02:46,Delivered,Cash,15
22271,1590,10,158,2025-01-14 09:16:46,2025-01-14 10:21:46,Delivered,Cash,35
22272,579,20,236,2025-07-08 01:50:06,2025-07-08 02:50:06,Delivered,Cash,20
22273,2565,1,200,2026-06-26 14:23:26,2026-06-26 15:19:26,Failed,Cash,20
22274,1333,17,114,2025-04-11 07:03:44,2025-04-11 07:34:44,Delivered,Cash,25
22275,2836,10,374,2025-10-31 20:10:24,2025-10-31 21:03:24,Delivered,Wallet,30
22276,2880,5,333,2024-09-25 05:18:13,2024-09-25 06:25:13,Delivered,Card,35
22277,2420,3,136,2025-02-07 23:46:59,2025-02-08 00:39:59,Delivered,Cash,25
22278,392,5,74,2026-02-21 16:41:24,2026-02-21 17:50:24,Delivered,Cash,35
22279,824,16,196,2025-02-02 13:05:03,2025-02-02 13:57:03,Cancelled,Cash,15
22280,1284,1,96,2025-07-07 20:16:10,2025-07-07 21:21:10,Cancelled,Cash,20
22281,1580,9,353,2026-05-15 22:32:47,2026-05-15 23:45:47,Delivered,Card,25
22282,1929,14,382,2025-03-03 04:28:58,2025-03-03 05:35:58,Delivered,Wallet,20
22283,210,17,93,2026-03-27 20:01:41,2026-03-27 21:01:41,Delivered,Wallet,35
22284,2867,17,47,2025-12-11 03:43:01,2025-12-11 04:46:01,Delivered,Card,20
22285,754,11,168,2024-11-03 13:05:24,2024-11-03 13:58:24,Cancelled,Cash,35
22286,2192,3,183,2024-12-22 14:00:41,2024-12-22 15:02:41,Delivered,Cash,30
22287,1244,14,394,2024-10-19 02:27:33,2024-10-19 03:03:33,Delivered,Cash,30
22288,2837,18,289,2025-01-21 04:34:49,2025-01-21 05:49:49,Delivered,Cash,20
22289,2642,16,13,2026-04-24 02:10:22,2026-04-24 02:31:22,Delivered,Card,20
22290,633,9,318,2026-05-16 11:53:24,2026-05-16 13:04:24,Delivered,Cash,25
22291,1759,13,172,2026-02-16 18:07:28,2026-02-16 19:18:28,Delivered,Card,20
22292,2905,1,360,2025-10-08 02:30:20,2025-10-08 03:08:20,Delivered,Cash,15
22293,678,19,252,2025-02-02 00:40:29,2025-02-02 01:15:29,Delivered,Wallet,15
22294,2477,19,42,2025-07-11 04:37:11,2025-07-11 04:58:11,Delivered,Card,25
22295,1667,11,21,2025-10-18 15:14:44,2025-10-18 15:56:44,Delivered,Wallet,35
22296,2352,13,227,2025-12-29 13:13:26,2025-12-29 13:46:26,Delivered,Cash,15
22297,2565,5,381,2026-06-29 21:38:52,2026-06-29 22:03:52,Delivered,Cash,35
22298,2524,20,239,2024-08-02 11:24:28,2024-08-02 11:55:28,Delivered,Card,15
22299,2980,1,266,2025-07-18 09:25:59,2025-07-18 10:20:59,Delivered,Card,15
22300,84,1,28,2026-03-23 23:18:56,2026-03-23 23:40:56,Delivered,Wallet,25
22301,2386,12,244,2025-02-09 05:37:54,2025-02-09 06:36:54,Delivered,Wallet,25
22302,1730,6,248,2024-12-12 07:00:01,2024-12-12 07:51:01,Delivered,Cash,25
22303,456,1,369,2025-05-15 12:52:19,2025-05-15 14:04:19,Delivered,Cash,20
22304,2620,15,19,2026-06-26 14:15:54,2026-06-26 14:56:54,Delivered,Card,20
22305,2124,18,343,2026-01-28 01:48:34,2026-01-28 02:28:34,Delivered,Card,25
22306,2844,17,77,2024-09-15 13:53:41,2024-09-15 14:29:41,Delivered,Cash,20
22307,1017,9,302,2025-10-21 01:50:09,2025-10-21 02:32:09,Delivered,Card,15
22308,109,17,259,2026-02-23 19:24:21,2026-02-23 20:17:21,Delivered,Card,20
22309,123,18,243,2025-12-26 18:54:52,2025-12-26 20:07:52,Delivered,Wallet,15
22310,2897,15,328,2024-10-09 15:46:20,2024-10-09 16:42:20,Cancelled,Card,25
22311,2952,2,288,2025-02-18 13:20:24,2025-02-18 14:26:24,Delivered,Card,25
22312,1381,2,195,2025-12-18 08:26:09,2025-12-18 08:50:09,Delivered,Card,35
22313,2778,15,81,2025-10-13 10:01:41,2025-10-13 10:58:41,Delivered,Card,15
22314,921,11,51,2025-01-10 12:23:57,2025-01-10 13:29:57,Delivered,Wallet,30
22315,2593,13,127,2024-12-22 22:44:47,2024-12-22 23:14:47,Delivered,Cash,30
22316,2708,9,13,2024-08-23 01:45:32,2024-08-23 02:28:32,Delivered,Card,30
22317,1635,12,263,2025-10-23 01:52:10,2025-10-23 02:52:10,Delivered,Card,25
22318,1264,13,218,2025-11-27 00:44:35,2025-11-27 01:28:35,Delivered,Card,15
22319,585,10,95,2024-10-11 15:38:48,2024-10-11 16:12:48,Delivered,Cash,25
22320,14,18,199,2024-09-26 22:33:49,2024-09-26 23:46:49,Delivered,Wallet,15
22321,336,5,80,2026-03-07 17:44:58,2026-03-07 18:21:58,Delivered,Card,20
22322,289,15,295,2025-08-17 16:21:33,2025-08-17 16:47:33,Delivered,Card,25
22323,1425,8,84,2025-12-07 03:41:57,2025-12-07 04:12:57,Delivered,Card,15
22324,2964,5,199,2025-08-22 03:43:17,2025-08-22 04:05:17,Delivered,Card,20
22325,2261,1,164,2026-05-04 00:42:27,2026-05-04 01:21:27,Delivered,Cash,30
22326,2276,19,369,2025-06-23 13:54:24,2025-06-23 14:41:24,Delivered,Card,25
22327,2686,8,46,2026-06-09 08:04:26,2026-06-09 08:52:26,Failed,Card,25
22328,309,2,57,2025-12-06 07:36:14,2025-12-06 08:47:14,Delivered,Card,35
22329,2313,20,30,2026-03-20 07:41:03,2026-03-20 08:44:03,Delivered,Card,15
22330,2411,17,131,2025-04-10 08:20:27,2025-04-10 09:08:27,Delivered,Card,30
22331,845,13,77,2024-10-23 00:44:45,2024-10-23 01:56:45,Delivered,Card,15
22332,2515,19,261,2026-05-28 11:51:13,2026-05-28 12:17:13,Delivered,Cash,15
22333,827,3,23,2026-07-05 07:09:04,2026-07-05 07:53:04,Delivered,Cash,30
22334,498,7,137,2024-10-26 17:09:27,2024-10-26 17:53:27,Delivered,Cash,35
22335,2713,5,274,2025-05-27 03:37:00,2025-05-27 04:43:00,Delivered,Card,15
22336,2075,12,3,2024-09-03 09:37:57,2024-09-03 10:15:57,Delivered,Card,35
22337,2669,14,382,2025-09-24 10:45:09,2025-09-24 11:52:09,Delivered,Card,15
22338,1285,20,182,2024-07-16 15:25:29,2024-07-16 16:23:29,Delivered,Card,20
22339,2098,7,266,2024-09-04 07:43:51,2024-09-04 08:48:51,Delivered,Card,35
22340,1353,1,199,2024-07-21 01:25:25,2024-07-21 02:35:25,Delivered,Card,30
22341,937,17,214,2025-03-22 09:04:01,2025-03-22 09:35:01,Delivered,Cash,15
22342,772,17,141,2026-04-25 09:36:25,2026-04-25 10:20:25,Delivered,Card,35
22343,119,19,25,2025-06-27 01:58:06,2025-06-27 02:49:06,Delivered,Wallet,30
22344,827,18,28,2026-05-10 13:18:31,2026-05-10 14:21:31,Delivered,Wallet,20
22345,149,4,29,2025-05-07 01:56:26,2025-05-07 02:58:26,Delivered,Cash,30
22346,919,13,218,2026-01-25 03:40:40,2026-01-25 04:14:40,Delivered,Card,35
22347,2517,8,350,2025-10-20 06:02:40,2025-10-20 07:01:40,Delivered,Card,15
22348,921,4,8,2026-03-06 19:09:22,2026-03-06 20:20:22,Delivered,Card,35
22349,1428,15,231,2024-08-05 15:04:02,2024-08-05 15:50:02,Delivered,Cash,35
22350,1902,6,3,2026-02-03 09:15:41,2026-02-03 10:29:41,Delivered,Cash,25
22351,199,16,107,2024-10-22 11:40:13,2024-10-22 12:17:13,Delivered,Card,35
22352,1438,8,200,2025-08-28 15:35:50,2025-08-28 16:47:50,Delivered,Card,20
22353,47,20,93,2026-03-29 02:02:15,2026-03-29 02:25:15,Delivered,Card,35
22354,1761,18,252,2025-07-08 15:01:53,2025-07-08 16:11:53,Delivered,Card,35
22355,2212,1,65,2025-02-26 23:45:16,2025-02-27 00:29:16,Delivered,Card,15
22356,2851,20,47,2025-11-14 14:38:20,2025-11-14 15:11:20,Delivered,Wallet,15
22357,520,12,315,2024-10-21 06:34:46,2024-10-21 06:55:46,Delivered,Cash,15
22358,2553,13,259,2025-04-29 19:19:36,2025-04-29 19:44:36,Delivered,Wallet,25
22359,1819,2,195,2025-04-11 07:22:02,2025-04-11 08:33:02,Cancelled,Card,20
22360,343,20,22,2026-01-23 09:56:21,2026-01-23 10:26:21,Delivered,Wallet,20
22361,1733,17,38,2025-12-06 14:10:43,2025-12-06 15:12:43,Delivered,Card,15
22362,590,18,250,2024-08-13 04:34:29,2024-08-13 05:00:29,Delivered,Cash,15
22363,779,9,194,2025-05-16 02:01:49,2025-05-16 03:04:49,Delivered,Wallet,35
22364,373,13,11,2024-08-06 02:34:56,2024-08-06 03:23:56,Delivered,Cash,30
22365,2362,13,49,2025-01-08 03:59:18,2025-01-08 04:36:18,Delivered,Cash,15
22366,972,15,328,2024-11-04 09:11:51,2024-11-04 09:35:51,Delivered,Cash,25
22367,4,7,343,2024-12-28 13:24:18,2024-12-28 14:10:18,Delivered,Cash,30
22368,1610,11,230,2026-05-21 00:24:30,2026-05-21 00:50:30,Delivered,Cash,30
22369,2435,17,227,2025-07-10 19:14:40,2025-07-10 20:14:40,Delivered,Card,15
22370,1887,17,127,2026-06-29 00:39:06,2026-06-29 01:11:06,Delivered,Cash,35
22371,2578,18,130,2025-09-30 02:17:07,2025-09-30 03:32:07,Cancelled,Cash,15
22372,2989,1,168,2025-06-28 13:48:46,2025-06-28 14:49:46,Delivered,Wallet,30
22373,931,13,321,2026-02-03 17:29:21,2026-02-03 18:10:21,Delivered,Wallet,30
22374,437,19,31,2025-12-10 22:57:21,2025-12-10 23:42:21,Delivered,Card,30
22375,373,13,50,2024-07-23 07:25:17,2024-07-23 08:40:17,Delivered,Cash,25
22376,1053,12,260,2026-01-29 13:22:29,2026-01-29 13:52:29,Delivered,Wallet,15
22377,257,13,351,2024-12-13 19:32:03,2024-12-13 20:15:03,Delivered,Cash,25
22378,2335,17,47,2025-10-14 21:12:52,2025-10-14 22:12:52,Delivered,Card,15
22379,1497,13,313,2026-04-05 09:52:37,2026-04-05 10:33:37,Delivered,Card,20
22380,1184,2,94,2025-03-28 13:37:46,2025-03-28 14:46:46,Failed,Cash,35
22381,2065,13,235,2025-12-02 08:05:52,2025-12-02 08:33:52,Delivered,Cash,35
22382,2325,16,291,2026-07-05 03:56:03,2026-07-05 04:46:03,Cancelled,Card,35
22383,66,19,84,2025-11-05 16:49:58,2025-11-05 17:53:58,Delivered,Card,20
22384,2249,13,49,2026-01-08 06:27:39,2026-01-08 07:15:39,Delivered,Cash,25
22385,1687,8,28,2024-08-09 14:17:06,2024-08-09 15:07:06,Delivered,Card,35
22386,2197,20,133,2025-07-14 21:45:06,2025-07-14 22:53:06,Delivered,Wallet,30
22387,2885,6,180,2024-07-27 11:54:32,2024-07-27 12:15:32,Delivered,Card,20
22388,1150,7,274,2024-09-14 08:41:12,2024-09-14 09:40:12,Delivered,Cash,20
22389,2752,13,124,2024-11-09 17:50:06,2024-11-09 18:16:06,Delivered,Cash,15
22390,942,20,211,2026-04-10 17:31:32,2026-04-10 18:22:32,Delivered,Wallet,35
22391,2246,4,246,2024-12-19 10:21:35,2024-12-19 10:46:35,Delivered,Card,20
22392,1701,15,43,2026-02-21 10:37:27,2026-02-21 10:59:27,Delivered,Wallet,30
22393,522,19,136,2024-10-22 19:06:38,2024-10-22 19:44:38,Delivered,Card,30
22394,1692,3,210,2024-08-30 15:02:18,2024-08-30 16:09:18,Delivered,Card,35
